docname,from,to,pre,keyword,post,pattern
doc_11568,20,20,forpliktelsene vi har p<c3><a5>tatt oss om <c3><a5> kutte,klimagassutslipp,fram til og fram til Vi har s<c3><a5>gar,klima*
doc_11568,40,40,har et veldig tydelig m<c3><a5>l om <c3><a5> kutte,klimagassutslippene,i tr<c3><a5>d med det som er v<c3><a5>re internasjonale,klima*
doc_11571,27,27,har nettopp inng<c3><a5>tt en ny gr<c3><b8>nn allianse om,klima,energi og industrisamarbeid med EU I denne debatten,klima*
doc_11572,56,56,rammene og forpliktelsene vi har til reduksjoner i,klimagassutslippene,og det tror jeg er et veldig godt,klima*
doc_11574,101,101,inkluderer for <c3><b8>vrig ogs<c3><a5> Melk<c3><b8>ya som et viktig,klimatiltak,S<c3><a5> gjelder det <c3><a5> utvikle olje og gassn<c3><a6>ringens,klima*
doc_11575,21,21,det gj<c3><b8>r den aller mest p<c3><a5> grunn av,klimaendringene,som n<c3><a5> viser seg hyppigere og hyppigere og,klima*
doc_11575,67,67,erstatter den med fornybar gr<c3><b8>nn energi Med <c3><b8>kende,klimaendringer,<c3><b8>ker ogs<c3><a5> s<c3><b8>ksm<c3><a5>lene mot stater i verden p<c3><a5>,klima*
doc_11575,79,79,mot stater i verden p<c3><a5> bakgrunn av de,klimaendringene,som regjeringens politikk f<c3><b8>rer og v<c3><a5>r egen H<c3><b8>yesterett,klima*
doc_11575,137,137,ogs<c3><a5> ha gjort vurderinger i spesifikke prosjekter av,klimaeffekten,Vil statsr<c3><a5>den begynne <c3><a5> gj<c3><b8>re slike konkrete vurderinger,klima*
doc_11576,93,93,m<c3><a5> ta sitt ansvar og s<c3><b8>rge for at,klimagassutslippene,faktisk g<c3><a5>r ned Jeg er helt enig i,klima*
doc_11576,190,190,p<c3><a5> industriens og samfunnets vegne n<c3><a5>r det gjelder,klimagassutslipp,,klima*
doc_11582,220,220,sammen med Kristelig Folkeparti og Venstre med en,klimabegrunnelse,for de mente at folk skulle reise mindre,klima*
doc_11584,398,398,vindkraft i Chile Chile har ogs<c3><a5> m<c3><a5>l innenfor,klima,De har sagt at de skal fase ut,klima*
doc_11585,16,16,litt underlig sp<c3><b8>rsm<c3><a5>l <c3><a5> stille landbruksministeren <c2><ab> Kan,klima,og milj<c3><b8>ministeren bekrefte at Landbrukets klimaplan er en,klima*
doc_11585,22,22,<c2><ab> Kan klima og milj<c3><b8>ministeren bekrefte at Landbrukets,klimaplan,er en forpliktende del av Norges helhetlige plan,klima*
doc_11585,34,34,del av Norges helhetlige plan for <c3><a5> kutte,klimautslipp,fram mot og at punkt i denne avtalen,klima*
doc_11585,44,44,mot og at punkt i denne avtalen som,klima,og milj<c3><b8>ministeren er konstitusjonelt ansvarlig for ikke kan,klima*
doc_11586,11,11,Borch Organisasjonene i jordbruket inngikk en intensjonsavtale om,klima,med Solberg-regjeringen i juni der tidligere klima og,klima*
doc_11586,18,18,om klima med Solberg-regjeringen i juni der tidligere,klima,og milj<c3><b8>minister Ola Elvestuen var en av de,klima*
doc_11586,58,58,tonn CO ekvivalenter i perioden 2021<e2><80><93>2030 I regjeringens,klimastatus,og plan understreker regjeringen at intensjonsavtalen med jordbruket,klima*
doc_11586,71,71,at intensjonsavtalen med jordbruket er utgangspunktet for regjeringens,klimaarbeid,i jordbrukssektoren Det er ingenting som tilsier at,klima*
doc_11586,93,93,bakgrunn av mine medieutspill Regjeringen har en ambisi<c3><b8>s,klimapolitikk,med store ambisjoner for enkeltsektorer og n<c3><a6>ringer i,klima*
doc_11586,128,128,jordbruket Som regjeringen orienterte Stortinget om i fjor<c3><a5>rets,klimastatus,og plan arbeider regjeringen med <c3><a5> styrke og,klima*
doc_11586,147,147,med et sunt og ikke minst b<c3><a6>rekraftig og,klimavennlig,kosthold Klimaavtalen med landbruket er viktig og intensjonsavtalen,klima*
doc_11586,149,149,sunt og ikke minst b<c3><a6>rekraftig og klimavennlig kosthold,Klimaavtalen,med landbruket er viktig og intensjonsavtalen med landbruket,klima*
doc_11586,177,177,verkt<c3><b8>ykasse med verkt<c3><b8>y for <c3><a5> kunne n<c3><a5> de,klimam<c3><a5>lene,S<c3><a5> intensjonsavtalen ligger fortsatt fast for regjeringen,klima*
doc_11587,18,18,Elvestuen sleppte med det f<c3><b8>lgjande sp<c3><b8>rsm<c3><a5>let <c2><ab> I,klimaavtalen,mellom regjeringa og landbruket ein gjensidig forpliktande avtale,klima*
doc_11587,32,32,gjensidig forpliktande avtale som er ein del av,klimaplanen,for <c3><a5> oppn<c3><a5> Noregs internasjonale forpliktingar om klimakutt,klima*
doc_11587,40,40,klimaplanen for <c3><a5> oppn<c3><a5> Noregs internasjonale forpliktingar om,klimakutt,f<c3><b8>r st<c3><a5>r det at regjeringa vil arbeide for,klima*
doc_11587,80,80,Kan statsr<c3><a5>den stadfeste at dette punktet i Landbrukets,klimaplan,st<c3><a5>r fast ogs<c3><a5> dersom dei internasjonale kosthaldsr<c3><a5>da tilr<c3><a5>r,klima*
doc_11588,20,20,denne regjeringen I Hurdalsplattformen presenterer vi en ambisi<c3><b8>s,klimapolitikk,og vi vil innf<c3><b8>re konkrete m<c3><a5>l for utslippskutt,klima*
doc_11588,43,43,i Norge For jordbruket er det m<c3><a5>let i,klimaavtalen,som legges til grunn Det er et viktig,klima*
doc_11588,83,83,i sitt arbeid med <c3><a5> n<c3><a5> m<c3><a5>let i,klimaavtalen,noe ogs<c3><a5> representanten Bj<c3><b8>rlo kan lese ut av,klima*
doc_11588,106,106,Jordbruket har utarbeidet sin plan for oppf<c3><b8>lging av,klimaavtalen,Landbrukets klimaplan som representanten viser til Landbrukets klimaplan,klima*
doc_11588,108,108,utarbeidet sin plan for oppf<c3><b8>lging av klimaavtalen Landbrukets,klimaplan,som representanten viser til Landbrukets klimaplan er et,klima*
doc_11588,114,114,klimaavtalen Landbrukets klimaplan som representanten viser til Landbrukets,klimaplan,er et internt dokument for jordbruket som viser,klima*
doc_11588,160,160,derfor ikke svare p<c3><a5> om punktet i Landbrukets,klimaplan,st<c3><a5>r fast Det jeg kan bekrefte er at,klima*
doc_11588,217,217,per produserte enhet Et vesentlig punkt i landbrukets,klimaplan,er knyttet til utvikling av klimavennlig og b<c3><a6>rekraftig,klima*
doc_11588,223,223,i landbrukets klimaplan er knyttet til utvikling av,klimavennlig,og b<c3><a6>rekraftig f<c3><b4>r Metanutslipp fra dr<c3><b8>vtyggere er den,klima*
doc_11588,235,235,Metanutslipp fra dr<c3><b8>vtyggere er den dominerende kilden for,klimagassutslipp,fra jordbruket og det p<c3><a5>g<c3><a5>r n<c3><a5> mye interessant,klima*
doc_11588,297,297,regjering har etablert Bionova for <c3><a5> f<c3><b8>lge opp,klimaavtalen,og vi har f<c3><a5>tt i gang et samfunnsoppdrag,klima*
doc_11589,17,17,fortsetter <c3><a5> sp<c3><b8>rre om mat <c2><ab> I jordbrukets,klimaavtale,forplikter staten seg til <c3><a5> arbeide for <c3><a5>,klima*
doc_11589,109,109,lys av dette bryte statens forpliktelser i jordbrukets,klimaavtale,<c2><bb>,klima*
doc_11590,27,27,organisasjonene i jordbruket har inng<c3><a5>tt en intensjonsavtale om,klima,med regjeringen Solberg i Der er det satt,klima*
doc_11592,32,32,som f<c3><b8>lger Sp<c3><b8>rsm<c3><a5>l fra representanten Ola Elvestuen til,klima,og milj<c3><b8>ministeren vil bli besvart av landbruks og,klima*
doc_11592,45,45,besvart av landbruks og matministeren p<c3><a5> vegne av,klima,og milj<c3><b8>ministeren som er bortreist Sp<c3><b8>rsm<c3><a5>let blir etter,klima*
doc_11597,58,58,Ein slik bensinpris vil <c3><b8>ydeleggje heile legitimiteten til,klimapolitikken,ute i det norske folk sa ho Det,klima*
doc_11598,150,150,<c3><a5> bevege seg langt inn p<c3><a5> helseministerens og,klimaministerens,omr<c3><a5>de s<c3><a5> n<c3><a5> er det full forvirring om,klima*
doc_11600,175,175,sikre kraft til den chilenske befolkning p<c3><a5> en,klimavennlig,m<c3><a5>te noe som ogs<c3><a5> er i tr<c3><a5>d med,klima*
doc_11601,111,111,som i neste instans vil gi en positiv,klimaeffekt,i og med at det kan v<c3><a6>re med,klima*
doc_11602,15,15,til <c3><a5> opplyse representanten Elvestuen om at landbrukets,klimaplan,ikke er det samme som intensjonsavtalen Landbrukets klimaplan,klima*
doc_11602,23,23,klimaplan ikke er det samme som intensjonsavtalen Landbrukets,klimaplan,ble utarbeidet i og det er jordbruket selv,klima*
doc_11602,187,187,og en b<c3><a6>rekraftig norsk matproduksjon med lavest mulig,klimaavtrykk,,klima*
doc_11603,12,12,Her sier landbruksministeren nettopp det som g<c3><a5>r imot,klimaavtalen,Klimaavtalen er tydelig p<c3><a5> at vi skal s<c3><b8>ke,klima*
doc_11603,13,13,sier landbruksministeren nettopp det som g<c3><a5>r imot klimaavtalen,Klimaavtalen,er tydelig p<c3><a5> at vi skal s<c3><b8>ke <c3><a5>,klima*
doc_11603,75,75,kj<c3><b8>tt og r<c3><b8>dt kj<c3><b8>tt her vil ha en,klimaeffekt,Det er et viktig klimatiltak <c3><a5> gj<c3><b8>re dette,klima*
doc_11603,80,80,vil ha en klimaeffekt Det er et viktig,klimatiltak,<c3><a5> gj<c3><b8>re dette Klimaeffekten kommer i et sunnere,klima*
doc_11603,84,84,Det er et viktig klimatiltak <c3><a5> gj<c3><b8>re dette,Klimaeffekten,kommer i et sunnere kosthold men med en,klima*
doc_11603,124,124,hvert fall ikke setter noen begrensninger for at,klima,og milj<c3><b8>ministeren kan jobbe aktivt for <c3><a5> redusere,klima*
doc_11604,112,112,som skjer p<c3><a5> det omr<c3><a5>det for <c3><a5> f<c3><a5>,klimagassutslippene,ned Vi er ogs<c3><a5> n<c3><b8>dt til <c3><a5> ta,klima*
doc_11605,27,27,ho ikkje vil kommentere dette punktet i Landbrukets,klimaplan,fordi det er landbruket sin plan ikkje ein,klima*
doc_11606,97,97,styrkje og vidareutvikle arbeidet med sunt berekraftig og,klimavennleg,kosthald <c2><bb> Gr<c3><b8>nn bok refererer da ogs<c3><a5> til,klima*
doc_11606,158,158,brikke i regjeringens samlede plan for <c3><a5> kutte,klimagassutslippene,,klima*
doc_11607,93,93,og ikke minst med dyr som er mer,klimavennlige,enn en gjennomsnittlig internasjonal ku,klima*
doc_11612,8,8,Sveinung Rotevatn V Noreg har ein forpliktande,klimaavtale,med EU om kor mykje vi skal redusere,klima*
doc_11612,17,17,med EU om kor mykje vi skal redusere,klimagassutsleppa,kvart <c3><a5>r fram mot Dette er ikkje m<c3><a5>l,klima*
doc_11612,75,75,regjeringa gjorde det ho kunne for <c3><a5> forsterke,klimapolitikken,men kva har skjedd Jo regjeringa gjer det,klima*
doc_11612,122,122,kj<c3><b8>pe elbilar dei f<c3><b8>lgde opp med <c3><a5> senke,klimaavgiftene,med mrd kr i inneverande <c3><a5>r og i,klima*
doc_11612,172,172,dagens politikk ikkje vil vere mogleg <c3><a5> n<c3><a5>,klimam<c3><a5>la,for transportsektoren D<c3><a5> kunne ein kanskje tenkje seg,klima*
doc_11612,199,199,I den nest viktigaste sektoren for <c3><a5> n<c3><a5>,klimam<c3><a5>la,med EU landbrukssektoren g<c3><a5>r det i revers Utsleppa,klima*
doc_11612,255,255,og landbruksministeren har med det i praksis avvist,klimaavtalen,staten har med landbruket Det er ikkje det,klima*
doc_11612,268,268,Det er ikkje det at regjeringa raserer norsk,klimapolitikk,Mange gode verkemiddel vert vidaref<c3><b8>rte men kvar gong,klima*
doc_11612,294,294,Det er stadige sm<c3><a5> knepp i retning h<c3><b8>gare,klimagassutslepp,samtidig som vi har ein avtale som vi,klima*
doc_11612,323,323,denne regjeringa har kome med for <c3><a5> styrkje,klimapolitikken,i ikkje-kvotepliktig sektor,klima*
doc_11613,19,19,legger fram en gr<c3><b8>nn bok der vi tallfester,klimaeffekt,og teller tonn som vi teller kroner Det,klima*
doc_11613,58,58,st<c3><a5>r sammen om her Det er en tydelig,klimastyring,hvor b<c3><a5>de statsbudsjett og utslippsbudsjett m<c3><a5> g<c3><a5> opp,klima*
doc_11613,193,193,for ble det avtalt en historisk styrking av,klima,og milj<c3><b8>satsingen Det samme ligger inne i statens,klima*
doc_11623,43,43,til <c3><a5> bekjempe b<c3><a5>de forskjeller og den alvorlige,klimakrisen,Vi s<c3><a5> at regjeringen la fram et klimabudsjett,klima*
doc_11623,51,51,klimakrisen Vi s<c3><a5> at regjeringen la fram et,klimabudsjett,som ikke har n<c3><a5>dd m<c3><a5>lene og at industrien,klima*
doc_11627,158,158,bra Problemet er jo at regjeringa kuttar andre,klimaavgifter,slik at i sum kutta ein klimaavgiftene med,klima*
doc_11627,165,165,andre klimaavgifter slik at i sum kutta ein,klimaavgiftene,med mrd kr f<c3><b8>rre <c3><a5>ret Det betyr at,klima*
doc_11628,23,23,<c3><a5>r Det er en revidering av budsjettet Men,klimam<c3><a5>lene,ligger helt sentralt i det budsjettet vi legger,klima*
doc_11628,95,95,og ikke i Der er det lagt klare,klimaf<c3><b8>ringer,for de ulike delene av den sektoren for,klima*
doc_11628,136,136,Som sagt I jordbruksavtalen og i jordbruksoppgj<c3><b8>ret er,klima,av st<c3><b8>rre betydning samtidig som ogs<c3><a5> natur f<c3><a5>r,klima*
doc_11629,109,109,i ein situasjon der vi har ein forpliktande,klimaavtale,med EU ikkje berre for men for kvart,klima*
doc_11639,223,223,sunt og godt at det har eit l<c3><a5>gt,klimaavtrykk,og at det sj<c3><b8>lvsagt er ei viktig n<c3><a6>ring,klima*
doc_11640,258,258,er kj<c3><b8>ttet b<c3><a5>de sunt og kortreist med lave,klimaavtrykk,Det er bred enighet om at det er,klima*
doc_11640,326,326,forvaltning av sj<c3><b8>pattedyr som sunt kosthold med lave,klimaavtrykk,for <c3><a5> <c3><a5>pne nye markeder Representanten Olve Grotle,klima*
doc_11642,293,293,at vi kan spre dette kortreiste og ganske,klimavennlige,kj<c3><b8>ttet som hvalen representerer i et st<c3><b8>rre marked,klima*
doc_11645,161,161,<c3><a5>rene som kommer og at vi m<c3><a5> kutte,klimagassutslipp,skape flere arbeidsplasser over hele landet og <c3><b8>ke,klima*
doc_11646,155,155,Minst pst av disse investeringene skal <c3><b8>remerkes til,klima,og milj<c3><b8>relaterte prosjekter i tr<c3><a5>d med EUs klimam<c3><a5>l,klima*
doc_11646,163,163,klima og milj<c3><b8>relaterte prosjekter i tr<c3><a5>d med EUs,klimam<c3><a5>l,Her er jeg helt sikker p<c3><a5> at norsk,klima*
doc_11647,327,327,strammet betydelig til n<c3><a5>r det gjelder forventningene innen,klima,og milj<c3><b8> og vi er n<c3><a5> det f<c3><b8>rste,klima*
doc_11647,342,342,det f<c3><b8>rste landet i verden som forventer vitenskapsbaserte,klimam<c3><a5>l,fra selskapene Regjeringen f<c3><b8>rer en aktiv eierskapspolitikk La,klima*
doc_11652,128,128,p<c3><a5> blir stadig flere Det handler om energi,klima,og det gr<c3><b8>nne skiftet helse og beredskap forsvarsindustri,klima*
doc_11652,702,702,dette ved IRA nemlig at sikkerhetspolitiske hensyn og,klimapolitikk,tar stadig st<c3><b8>rre plass i utforminga av n<c3><a6>rings,klima*
doc_11653,1038,1038,og demokrati Det mest internasjonale politiske omr<c3><a5>det er,klimasaken,og vi lykkes kun dersom alle andre ogs<c3><a5>,klima*
doc_11653,1074,1074,og EU Den sikrer et forsterket samarbeid om,klima,energi og industri Her har Norge og EU,klima*
doc_11655,548,548,er heller ikke slik at alle referansene til,klima,i denne redegj<c3><b8>relsen var EU eller E<c3><98>S-relevante Vi,klima*
doc_11655,566,566,p<c3><a5> alle bauger og kanter n<c3><a5>r det gjelder,klimagassutslipp,Vi har ingen felles avtale med EU om,klima*
doc_11656,519,519,teken i bruk SV er positive til b<c3><a5>de,klima,og energisamarbeid med EU men seier nei takk,klima*
doc_11657,714,714,enn milit<c3><a6>rmakt Utenriksministeren sier at sikkerhetspolitiske hensyn og,klimapolitikken,tar st<c3><b8>rre plass i utformingen av n<c3><a6>rings og,klima*
doc_11658,173,173,denne regjeringa har store ambisjoner <c3><85> levere p<c3><a5>,klimam<c3><a5>lene,krever ogs<c3><a5> felles europeisk innsats Skal vi lykkes,klima*
doc_11660,542,542,man vil kalle det det <e2><80><93> milj<c3><b8> og,klima,For det fjerde <e2><80><93> og som det siste,klima*
doc_11661,384,384,<c3><a5>rlige utslipp Intensjonene bak det foresl<c3><a5>tte EU-regelverket om,klimaregnskapet,for arealbruk er gode men effekten kan bli,klima*
doc_11661,405,405,<c2><ab> Vi m<c3><a5> unng<c3><a5> at resultatet blir f<c3><a6>rre,klimavennlige,produkter fra skogen <c2><bb> sa leder i Skogeierforbundet,klima*
doc_11662,482,482,alliansen vil bidra til at vi n<c3><a5>r v<c3><a5>re,klimam<c3><a5>l,og samtidig skaper gr<c3><b8>nn omstilling Det legger grunnlag,klima*
doc_11662,502,502,arbeidsplasser i Norge og vil gi et forsterket,klima,energi og industrisamarbeid mellom Norge og de europeiske,klima*
doc_11664,313,313,allianse med EU for <c3><a5> videreutvikle samarbeidet innenfor,klima,milj<c3><b8> energi industri og gr<c3><b8>nn omstilling Det er,klima*
doc_11665,14,14,st<c3><a5>r overfor enorme utfordringer i <c3><a5>rene som kommer,Klimakrisen,krever at vi erstatter fossil energi med fornybar,klima*
doc_11665,30,30,fornybar energi hvis vi skal klare <c3><a5> n<c3><a5>,klimam<c3><a5>lene,v<c3><a5>re og forhindre en katastrofal klimakrise Elektrifisering av,klima*
doc_11665,36,36,<c3><a5> n<c3><a5> klimam<c3><a5>lene v<c3><a5>re og forhindre en katastrofal,klimakrise,Elektrifisering av en rekke sektorer og utbygging av,klima*
doc_11665,147,147,sikkerhet men ogs<c3><a5> for <c3><a5> finne l<c3><b8>sninger p<c3><a5>,klimakrisen,i Europa I str<c3><b8>m og energidebatten kan det,klima*
doc_11665,195,195,stor grad har blitt borte nemlig hensynet til,klimaet,v<c3><a5>rt og til naturen N<c3><a5>r Norge er en,klima*
doc_11665,398,398,og omstiller oss bort fra fossil avhengighet Total,klimakatastrofe,kan ikke skal ikke og f<c3><a5>r ikke v<c3><a6>re,klima*
doc_11670,10,10,Jon-Ivar Nyg<c3><a5>rd Det er ikke valgfritt <c3><a5> n<c3><a5>,klimam<c3><a5>lene,Norge har gjennom internasjonale avtaler <e2><80><93> Parisavtalen <e2><80><93>,klima*
doc_11670,24,24,<e2><80><93> Parisavtalen <e2><80><93> forpliktet oss til <c3><a5> n<c3><a5>,klimam<c3><a5>lene,Vi har ogs<c3><a5> en klimalov vi m<c3><a5> forholde,klima*
doc_11670,29,29,til <c3><a5> n<c3><a5> klimam<c3><a5>lene Vi har ogs<c3><a5> en,klimalov,vi m<c3><a5> forholde oss til Det betyr at,klima*
doc_11670,53,53,det gjelder <c3><a5> finne tiltak for <c3><a5> redusere,klimagassutslippene,Tiltaket med <c3><a5> kreve nullutslippsl<c3><b8>sninger p<c3><a5> ferjene er,klima*
doc_11671,17,17,at samferdselsministeren vil innf<c3><b8>re krav om nullutslipp av,klimagasser,p<c3><a5> ferjer og hurtigb<c3><a5>ter Det er fantastisk Dette,klima*
doc_11674,158,158,land hvor tryggheten trues av krig konflikt tortur,klimaendringer,eller ekstremt d<c3><a5>rlige levek<c3><a5>r Det er ikke deres,klima*
doc_11674,434,434,flykte <e2><80><93> ogs<c3><a5> nordmenn uansett om grunnen er,klimaendringer,invasjon fra en gal diktator eller personlig forf<c3><b8>lgelse,klima*
doc_11675,22,22,befinner seg i en krevende og vanskelig tid,Klima,og milj<c3><b8>krisen er en realitet og den realiteten,klima*
doc_11678,158,158,til Helse og omsorgsdepartementet inng<c3><a5>r Justis og beredskapsdepartementet,Klima,og milj<c3><b8>departementet Kommunal og distriktsdepartementet og Olje og,klima*
doc_11680,49,49,ogs<c3><a5> er et av de viktigste tiltakene mot,klimaendringene,Derfor var det en stor seier da det,klima*
doc_11680,368,368,innf<c3><b8>re st<c3><b8>tteordningen Natursats til kommunene etter modell av,Klimasats,i tillegg til <c3><a5> vurdere en bel<c3><b8>nningsordning spesifikt,klima*
doc_11681,11,11,A Vi st<c3><a5>r overfor to store langsiktige kriser,klimakrisen,og naturkrisen og begge krisene m<c3><a5> l<c3><b8>ses samtidig,klima*
doc_11681,286,286,i veileder for bygging av fritidsboliger som vektlegger,klima,og natur Alt dette er tydelige politiske signal,klima*
doc_11682,12,12,Vi st<c3><a5>r midt i to fundamentale milj<c3><b8>kriser b<c3><a5>de,klimaendringene,og tapet av natur At arter og natur,klima*
doc_11682,29,29,bygges ned er en like stor trussel som,klimaendringer,Naturareal er ogs<c3><a5> i sterk nedgang i Norge,klima*
doc_11682,46,46,med tap av biologisk mangfold og utslipp av,klimagasser,som konsekvenser Derfor er jeg veldig glad for,klima*
doc_11682,287,287,<c3><a5> beskytte arealer som er viktige for karbonlagring,klimatilpasning,og matsikkerhet og det blir ogs<c3><a5> lettere for,klima*
doc_11682,334,334,lokalt I tillegg har vi innf<c3><b8>rt krav om,klimagassregnskap,for nye boligblokker og yrkesbygg vi har tatt,klima*
doc_11682,398,398,n<c3><a6>rmere p<c3><a5> avgift p<c3><a5> arealbruksendringer som gir <c3><b8>kte,klimagassutslipp,Det er ogs<c3><a5> i tr<c3><a5>d med anbefalinger fra,klima*
doc_11683,49,49,utvikling i eget lokalsamfunn mest mulig Natur og,klima,og milj<c3><b8> er under press <e2><80><93> la det,klima*
doc_11683,325,325,v<c3><a6>rt bygd ned av hensyn til andre milj<c3><b8>interesser,Klima,og milj<c3><b8>utfordringene er for alvorlige til <c3><a5> ikke,klima*
doc_11683,425,425,Vi kan ikke fortsette <c3><a5> frikoble natur og,klimapolitikken,fra dette Vi m<c3><a5> ta best mulig vare,klima*
doc_11684,361,361,st<c3><b8>tte til naturtiltak Vi vet at ordningen med,Klimasats,har fungert at den har v<c3><a6>rt popul<c3><a6>r i,klima*
doc_11684,415,415,s<c3><a5>nn motvekt For naturkrisen er like alvorlig som,klimakrisen,og den st<c3><b8>rste trusselen er arealnedbygging,klima*
doc_11685,21,21,flere har p<c3><a5>pekt <e2><80><93> vi er i en,klimakrise,vi er i en naturkrise Dette forslaget tar,klima*
doc_11685,308,308,i at det m<c3><a5> vi f<c3><a5> p<c3><a5> plass,Klimasats,virker og Natursats vil gi mange mindre tiltak,klima*
doc_11686,45,45,mange <c3><a5>r hadde et veldig fortjenstfullt fokus p<c3><a5>,klima,forst<c3><a5>tt som kutt i klimagassutslipp noe vi definitivt,klima*
doc_11686,50,50,fortjenstfullt fokus p<c3><a5> klima forst<c3><a5>tt som kutt i,klimagassutslipp,noe vi definitivt skal fortsette med mens det,klima*
doc_11686,251,251,minst de som er aller mest opptatt av,klima,og natur faktisk m<c3><a5> forholde oss til at,klima*
doc_11688,76,76,m<c3><a5>lene og vi er ogs<c3><a5> inne i en,klimaavtale,med EU Vi skal v<c3><a6>re klar over at,klima*
doc_11688,146,146,en avtale der som den vi har p<c3><a5>,klima,N<c3><a5>r det gjelder det regjeringen s<c3><a5> langt har,klima*
doc_11688,300,300,vi n<c3><a5>r de m<c3><a5>lene b<c3><a5>de i Parisavtalen i,klimaavtalen,med EU <e2><80><93> som er juridisk bindende og,klima*
doc_11690,239,239,veldig ofte det samme som ogs<c3><a5> gir god,klimatilpasning,Det er en ekstra grunn til <c3><a5> passe,klima*
doc_11691,34,34,med gr<c3><b8>nn bok alts<c3><a5> den <c3><a5>rlige gjennomgangen av,klimapolitikken,til regjeringen som kommer sammen med statsbudsjettet Det,klima*
doc_11692,20,20,to Det er allerede avgifter p<c3><a5> utslipp av,klimagasser,Vi har klimaregnskap hvor vi setter en pris,klima*
doc_11692,23,23,allerede avgifter p<c3><a5> utslipp av klimagasser Vi har,klimaregnskap,hvor vi setter en pris og vi har,klima*
doc_11692,107,107,de andre naturverdiene i tillegg til avgiftene p<c3><a5>,klimagassutslipp,som vi n<c3><a5> m<c3><a5> f<c3><a5> mer klarhet i,klima*
doc_11693,19,19,slik at dette er en del av Norges,klimaregnskap,De indirekte utslippene f.eks fra arealbruksendringer blir b<c3><a5>de,klima*
doc_11693,84,84,det er de naturtjenestene som g<c3><a5>r utover bare,klimagassvurderingene,Vi har ikke i dag et system for,klima*
doc_11694,57,57,vern eller annen bevaring I tillegg har vi,klimaavtalen,med EU hvor vi skal i netto null,klima*
doc_11694,117,117,enn helhetlig forvaltning at vi n<c3><a5>r m<c3><a5>let med,klimaavtalen,med EU og at summen av beslutninger i,klima*
doc_11695,133,133,om <c3><a5> innf<c3><b8>re en natursatsordning etter modell av,Klimasats,for <c3><a5> styrke kommunenes <c3><b8>konomiske muligheter og ressurser,klima*
doc_11696,149,149,mange viktige saker og hvor natur milj<c3><b8> og,klima,ofte dessverre kommer litt lenger ned p<c3><a5> listen,klima*
doc_11698,178,178,blitt det gr<c3><a5>dige skiftet Det svekker tilliten til,klimadugnaden,raserer naturen og samler pengene hos f<c3><a6>rre enn,klima*
doc_11703,145,145,n<c3><a5> de m<c3><a5>lene vi har satt oss om,klimagassutslipp,er dette en viktig del av l<c3><b8>sningen p<c3><a5>,klima*
doc_11703,234,234,det vil f<c3><b8>re til <c3><b8>kt biltrafikk og <c3><b8>kte,klimagassutslipp,Det er v<c3><a5>rt prim<c3><a6>rstandpunkt at denne veistrekningen b<c3><b8>r,klima*
doc_11705,92,92,har pekt p<c3><a5> at vi har veldig ambisi<c3><b8>se,klimam<c3><a5>l,i kommunen Kommunen har satt et klimam<c3><a5>l p<c3><a5>,klima*
doc_11705,99,99,ambisi<c3><b8>se klimam<c3><a5>l i kommunen Kommunen har satt et,klimam<c3><a5>l,p<c3><a5> pst reduksjon Det er helt klart at,klima*
doc_11705,261,261,og gode rammevilk<c3><a5>r for <c3><a5> b<c3><a5>de f<c3><a5> ned,klimagassutslippene,og f<c3><a5> p<c3><a5> plass gode l<c3><b8>sninger p<c3><a5> framtidens,klima*
doc_11706,60,60,Det ville ha redusert bompengene og f<c3><a5>tt ned,klimagassutslippene,ytterligere,klima*
doc_11708,47,47,<c2><ab> Stortinget ber regjeringen utrede et unntak for,klima,og milj<c3><b8>vennlige bygg i eigedomsskattelova <c2><a7> eller <c2><a7>,klima*
doc_11708,331,331,en faglig utredning av om et unntak for,klima,og milj<c3><b8>vennlige bygg kan v<c3><a6>re et godt virkemiddel,klima*
doc_11709,48,48,i Parisavtalen I Hurdalsplattformen sl<c3><a5>r regjeringa fast at,klimakravene,til byggen<c3><a6>ringen m<c3><a5> skjerpes bl.a ved h<c3><b8>ye milj<c3><b8>krav,klima*
doc_11709,89,89,samt <c3><a5> etablere et utviklingsprogram for trebygg og,klimavennlig,fornying av bygg N<c3><a5>r Arbeiderpartiet stemmer mot mindretallets,klima*
doc_11709,105,105,mindretallets forslag om <c3><a5> utrede et unntak for,klima,og milj<c3><b8>vennlige bygg etter <c2><a7> i loven om,klima*
doc_11710,205,205,st<c3><b8>tter forslaget om <c3><a5> utrede et unntak for,klima,og milj<c3><b8>vennlige bygg i eiendomsskatteloven Det er fordi,klima*
doc_11710,222,222,virkemidlene fortsatt m<c3><a5> skjerpes for <c3><a5> f<c3><a5> flere,klimavennlige,bygg Vi mener det er klokt <c3><a5> utrede,klima*
doc_11710,301,301,regjeringshold b<c3><b8>r gj<c3><b8>re mer bl.a gjennom <c3><a5> skjerpe,klima,og energikravene i byggteknisk forskrift Bygg og anlegg,klima*
doc_11710,315,315,Bygg og anlegg st<c3><a5>r for rundt pst av,klimagassutslippene,i Norge og er den st<c3><b8>rste kilden til,klima*
doc_11710,336,336,Gjennom b<c3><a5>de <c3><a5> <c3><b8>ke st<c3><b8>tten til energi og,klimavennlige,bygg og <c3><a5> skjerpe de tekniske kravene kan,klima*
